data;links
12/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9600&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=50&indTipoSessao=E&tipo=uf
12/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9601&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=50&indTipoSessao=E&tipo=uf
12/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9602&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=50&indTipoSessao=E&tipo=uf
12/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9603&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=50&indTipoSessao=E&tipo=uf
12/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9604&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=50&indTipoSessao=E&tipo=uf
12/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9596&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=49&indTipoSessao=E&tipo=uf
12/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9597&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=49&indTipoSessao=E&tipo=uf
13/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9605&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=51&indTipoSessao=E&tipo=uf
13/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9607&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=51&indTipoSessao=E&tipo=uf
13/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9608&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=51&indTipoSessao=E&tipo=uf
13/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9609&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=51&indTipoSessao=E&tipo=uf
13/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9610&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=51&indTipoSessao=E&tipo=uf
13/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9611&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=51&indTipoSessao=E&tipo=uf
13/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9612&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=51&indTipoSessao=E&tipo=uf
13/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9613&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=51&indTipoSessao=E&tipo=uf
13/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9614&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=51&indTipoSessao=E&tipo=uf
13/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9615&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=51&indTipoSessao=E&tipo=uf
18/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9617&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=52&indTipoSessao=E&tipo=uf
18/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9618&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=52&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9620&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9621&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9622&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9623&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9624&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9625&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9626&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9627&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9628&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9629&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9630&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9631&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9632&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9633&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9634&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9635&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9636&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9637&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9638&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
19/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9639&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=53&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9640&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9641&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9642&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9643&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9644&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9645&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9646&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9647&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9648&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9649&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9650&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9651&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9652&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9653&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9654&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9655&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9656&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9657&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9658&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9659&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9660&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9661&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9662&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9663&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9664&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
20/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9665&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=54&indTipoSessao=E&tipo=uf
25/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9669&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=55&indTipoSessao=E&tipo=uf
25/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9670&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=55&indTipoSessao=E&tipo=uf
25/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9671&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=55&indTipoSessao=E&tipo=uf
25/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9672&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=55&indTipoSessao=E&tipo=uf
25/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9673&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=55&indTipoSessao=E&tipo=uf
25/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9674&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=55&indTipoSessao=E&tipo=uf
25/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9675&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=55&indTipoSessao=E&tipo=uf
25/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9677&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=55&indTipoSessao=E&tipo=uf
25/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9678&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=55&indTipoSessao=E&tipo=uf
25/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9679&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=55&indTipoSessao=E&tipo=uf
25/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9680&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=55&indTipoSessao=E&tipo=uf
25/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9681&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=55&indTipoSessao=E&tipo=uf
25/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9682&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=55&indTipoSessao=E&tipo=uf
26/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9683&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=57&indTipoSessao=E&tipo=uf
26/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9684&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=57&indTipoSessao=E&tipo=uf
26/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9687&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=57&indTipoSessao=E&tipo=uf
26/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9695&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=57&indTipoSessao=E&tipo=uf
26/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9696&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=57&indTipoSessao=E&tipo=uf
26/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9697&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=57&indTipoSessao=E&tipo=uf
26/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9698&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=57&indTipoSessao=E&tipo=uf
26/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9705&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=57&indTipoSessao=E&tipo=uf
26/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9708&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=57&indTipoSessao=E&tipo=uf
27/05/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9713&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=58&indTipoSessao=E&tipo=uf
01/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9716&numLegislatura=56&codCasa=4&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=13&indTipoSessao=E&tipo=uf
01/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9714&numLegislatura=56&codCasa=4&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=11&indTipoSessao=E&tipo=uf
01/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9715&numLegislatura=56&codCasa=4&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=11&indTipoSessao=E&tipo=uf
02/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9717&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=59&indTipoSessao=E&tipo=uf
02/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9718&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=59&indTipoSessao=E&tipo=uf
02/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9719&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=59&indTipoSessao=E&tipo=uf
02/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9720&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=59&indTipoSessao=E&tipo=uf
02/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9721&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=59&indTipoSessao=E&tipo=uf
02/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9722&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=59&indTipoSessao=E&tipo=uf
02/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9723&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=59&indTipoSessao=E&tipo=uf
02/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9724&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=59&indTipoSessao=E&tipo=uf
02/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9725&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=59&indTipoSessao=E&tipo=uf
02/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9726&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=59&indTipoSessao=E&tipo=uf
02/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9727&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=59&indTipoSessao=E&tipo=uf
02/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9728&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=59&indTipoSessao=E&tipo=uf
02/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9729&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=59&indTipoSessao=E&tipo=uf
02/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9731&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=59&indTipoSessao=E&tipo=uf
02/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9732&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=59&indTipoSessao=E&tipo=uf
02/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9733&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=59&indTipoSessao=E&tipo=uf
02/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9735&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=59&indTipoSessao=E&tipo=uf
08/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9738&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=60&indTipoSessao=E&tipo=uf
08/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9739&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=60&indTipoSessao=E&tipo=uf
08/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9740&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=60&indTipoSessao=E&tipo=uf
08/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9742&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=60&indTipoSessao=E&tipo=uf
08/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9743&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=60&indTipoSessao=E&tipo=uf
08/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9745&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=60&indTipoSessao=E&tipo=uf
08/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9749&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=60&indTipoSessao=E&tipo=uf
09/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9759&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=62&indTipoSessao=E&tipo=uf
09/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9760&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=62&indTipoSessao=E&tipo=uf
15/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9766&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=64&indTipoSessao=E&tipo=uf
15/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9768&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=64&indTipoSessao=E&tipo=uf
15/06/2021;https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=9769&numLegislatura=56&codCasa=1&numSessaoLegislativa=3&indTipoSessaoLegislativa=O&numSessao=64&indTipoSessao=E&tipo=uf
